"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"Rt[54]",1.78670072759522,0.00588469149219518,0.334351100069686,1.14015686793568,1.56386561279264,1.77618454993629,1.99604962368926,2.47441260937814,3228.18275756794,0.999860018686132
"Rt[55]",1.81885150172501,0.00555703163719219,0.309207774182567,1.24040793529641,1.60561442605071,1.81381379726159,2.02034814407399,2.45210309180376,3096.10064912604,1.00003368532629
"Rt[56]",1.84186243453867,0.00532019156994726,0.304845788694748,1.28074096979465,1.63501409596441,1.82633046497442,2.0451942072991,2.50870605830352,3283.26440417342,1.00000438825311
"Rt[57]",1.71627252497168,0.00495434010470023,0.26912913399282,1.20928888853836,1.53044284377616,1.70994209131295,1.89432108563726,2.26511624293807,2950.86807970981,0.999585256140431
"Rt[58]",1.44004882690347,0.00415557600570848,0.234821783930969,0.993558600968764,1.28440268579278,1.43308877287544,1.5943224697836,1.9244690777918,3193.11313381604,0.999863235827495
"Rt[59]",1.14953873778915,0.00347607222079477,0.196198733091665,0.778720455188038,1.01004233425311,1.14665079215928,1.28225397920171,1.53753815893043,3185.77291304356,0.999510536963519
"Rt[60]",0.958149793436677,0.00291488802166207,0.17057159848467,0.638063106841824,0.842650717631619,0.953830163677849,1.0706517299791,1.30516958377267,3424.28329887089,1.00126149938381
"Rt[61]",0.880604998051453,0.00281731314309326,0.15949065338021,0.584721469724414,0.769101927050834,0.873128785002194,0.987872161232229,1.20194856239647,3204.79483342647,0.999594903059916
"Rt[62]",0.883623949342547,0.00292789827930016,0.160782677390758,0.57797901151927,0.770914894133991,0.876436195609355,0.987725965105765,1.2143352275616,3015.55006982271,1.00003934041327
"Rt[63]",0.926508030995374,0.00291336581274588,0.161415972885353,0.627309189052028,0.818089711969058,0.921793677583946,1.02900195313793,1.2615105423182,3069.7497791939,0.999503060768744
"Rt[64]",0.979776171146515,0.00301926452415788,0.170108184052575,0.668305735770371,0.862017987773165,0.972456920464129,1.08949039614854,1.33344485997986,3174.3008726718,0.99971599921311
"Rt[65]",1.0236976425299,0.00307396965061485,0.171058357755242,0.711175683573993,0.90256300415495,1.02102465532206,1.13506097355718,1.3721988875626,3096.63091893132,0.999756265871697
"Rt[66]",1.05035320682017,0.00320956060998732,0.169066075070987,0.735295132034913,0.933165391054064,1.04064023422248,1.15957108417455,1.39975072641334,2774.73669842448,0.999704635193742
"Rt[67]",1.06055701385733,0.00312550821134104,0.176273934899711,0.732061731419781,0.935933758297479,1.05753467729758,1.1782168012468,1.41476610135551,3180.78936021325,0.999878275152072
"Rt[68]",1.06344060998176,0.00320134607218789,0.170474266810715,0.74231849534672,0.949145042626346,1.05827112625827,1.16890193729958,1.42515156778467,2835.648611839,1.00009404849937
"Rt[69]",1.04153624392841,0.00300977984173536,0.168052588973341,0.725025825012444,0.922752435325796,1.03732211672798,1.15238348080787,1.38029092230218,3117.60404792901,0.999704440341875
"Rt[70]",0.989894011820454,0.00278779386915586,0.158287023854196,0.686732850859416,0.880411863457892,0.986711200182972,1.09293338201445,1.30451085884705,3223.80904626257,0.999817154139319
"Rt[71]",0.942696166925878,0.00275139745235734,0.153521555021757,0.653319429647375,0.836260682103852,0.939402768308495,1.0448037931331,1.2561674783638,3113.37948813038,1.00033853233949
"Rt[72]",0.897320435761772,0.00263039899236354,0.149224602540217,0.617626858352728,0.797615881923509,0.891388634814999,0.99734912868313,1.20036718450049,3218.38208922853,0.999992481799549
"Rt[73]",0.860252596462807,0.00254468582019523,0.143132744458981,0.586050655655102,0.762774027388704,0.854608067102264,0.953278956214623,1.15272599536822,3163.80463283534,0.999892660057269
"Rt[74]",0.820717761618612,0.00238776028758541,0.139202862467481,0.554924777568717,0.725157651230546,0.81691984688258,0.912455121929346,1.10545887794078,3398.71604672602,0.99979184453999
"Rt[75]",0.800923831633376,0.00241453229475301,0.137154469622106,0.54098449476765,0.706049988221775,0.799588178903293,0.890819715718255,1.088232646828,3226.66510992124,1.0006101204222
"Rt[76]",0.832132165409332,0.00244507033114084,0.140730988435301,0.574893380091114,0.732267362567014,0.826211786505184,0.925437412881445,1.12373781369473,3312.81179816844,1.00016580199632
"Rt[77]",0.982855676597683,0.00279140942307351,0.158343254822517,0.680002598542168,0.870787946202414,0.980232460220119,1.08885008754983,1.30028952530982,3217.74819379421,0.999425680990143
"Rt[78]",1.28981711227283,0.00324884466486609,0.179352157568785,0.949453308276289,1.16690916592687,1.28440560712692,1.41128570961672,1.65493670389709,3047.58141660738,0.999409609153714
"Rt[79]",1.68881205158216,0.00371585587788145,0.205390326426058,1.30776005037713,1.54877611590076,1.68529155227509,1.82429363891999,2.10750815030796,3055.21830784166,0.999539184555247
"Rt[80]",1.99181586275635,0.00360812023564085,0.204547617842999,1.59635866397294,1.8537375073347,1.99115272532906,2.1291479231524,2.40305910725681,3213.85922305335,1.00064993113186
"Rt[81]",2.08928812047509,0.00339262823827044,0.191478813118568,1.71619861218243,1.95626613991175,2.08768454638656,2.21858285087713,2.46662037770276,3185.43618061766,0.999519455392174
"Rt[82]",2.02329930746205,0.00306117802459367,0.174485336768248,1.68313740402364,1.90517349924592,2.02514306815543,2.14257006897566,2.36441401626106,3248.93257133145,1.00018650589088
"Rt[83]",1.95140208970579,0.00318206201947711,0.160682314336086,1.64108737147952,1.84373186610612,1.9506727897739,2.06093957268652,2.26767800374045,2549.87491664139,1.00073674153427
"Rt[84]",1.95140891102879,0.00263892204392591,0.148295237283853,1.66213630894586,1.8512900447682,1.94681840563603,2.05111202286033,2.24904921367515,3157.92116925202,1.00041690953389
"Rt[85]",1.96655342291641,0.002545351144477,0.137472822071391,1.70648720401677,1.8708616809447,1.96397017212279,2.05776475894275,2.24912913298548,2917.01248615284,0.999782401557639
"Rt[86]",1.97252325011836,0.00232266853102154,0.130196017899927,1.71838442356051,1.88437929353168,1.97305796662919,2.05865782957768,2.22865238458716,3142.10671577405,0.999695904422231
"Rt[87]",2.02067132238872,0.00220115355757683,0.120382662467115,1.78855909392058,1.93907461583761,2.02340565877264,2.10141222067635,2.25210360802827,2991.07433595576,1.00026201124178
"Rt[88]",2.12583162228484,0.00203140250859444,0.116624402201336,1.89730091901828,2.04813925167223,2.12728622809631,2.20308829771753,2.35262887415682,3295.9976426281,1.00038146420226
"Rt[89]",2.20392295825212,0.001949045120192,0.106809576744628,1.99987294490876,2.12859029481758,2.20240280320851,2.27780603241168,2.41379976168133,3003.1470768381,1.00005617723284
"Rt[90]",2.17136848527042,0.00175845783692772,0.0998299377769734,1.98012202818128,2.10454910308561,2.1705189140119,2.2378442561685,2.36810429512837,3222.98052818755,0.999878525951834
"Rt[91]",2.04292466700119,0.00153747130762298,0.0878576692052086,1.87141997499233,1.983099339343,2.04243586312243,2.10246677906592,2.21089802623198,3265.46712441588,0.999738299407859
"Rt[92]",1.86277671032293,0.00141206428687405,0.0784852520643657,1.71831851589333,1.80930811472516,1.86243542726361,1.91500039937193,2.01904265338785,3089.35044780781,1.00110570787029
"Rt[93]",1.63128944813918,0.00120865609217569,0.0691001413369201,1.49398532365541,1.58519564615978,1.63067366512871,1.67736323465697,1.76981222700185,3268.52928527066,0.999394996100352
"Rt[94]",1.38322599553058,0.00103028450450504,0.0595205540878535,1.2683089877148,1.34376111662962,1.38285010576198,1.42277593826334,1.49931869425499,3337.48709279468,1.00045875279167
"Rt[95]",1.15890580625896,0.000928205795829894,0.0509063932901728,1.06095190745379,1.12602354987713,1.15821761342841,1.19279055343278,1.25782400895913,3007.8495200388,0.999639979281013
"Rt[96]",0.979350381806943,0.000832376783600676,0.0458103196742493,0.891018236481954,0.948434336647124,0.978733823289155,1.0104872085195,1.07031784617482,3028.91250189127,1.00005365291277
"Rt[97]",0.853491289191865,0.000723664329435022,0.0421248283841103,0.769249193707589,0.825342835791438,0.853367903903249,0.880841458961331,0.938174015094668,3388.45683006042,1.00074845257745
"Rt[98]",0.778730725883598,0.000701586087439135,0.0393896028285973,0.702100122686257,0.752622215034329,0.778246464086325,0.805423162165132,0.855986818171998,3152.10928976625,1.00043360448345
"Rt[99]",0.740105280076105,0.000660645764284346,0.0369995982867752,0.668379335885486,0.715335536077478,0.740210490647199,0.76411514829734,0.813438831951795,3136.58244889078,0.999681725098188
"Rt[100]",0.721847567254291,0.000700579195981993,0.0383788446713939,0.648262810724124,0.696382925784939,0.721632331208382,0.74695701421509,0.798363532030435,3001.02297741491,0.999617128040112
"Rt[101]",0.712866576521884,0.00070598801001035,0.0390085028009814,0.634681588601873,0.686983580784043,0.71218808927085,0.737826205060476,0.789547082223857,3052.97967416115,1.00020779916059
"Rt[102]",0.720355709688701,0.00074258371842273,0.0400885520272312,0.642500446809865,0.692544275467884,0.719796064797084,0.746637099620386,0.798098099507806,2914.40494095089,0.999593914303897
"Rt[103]",0.736826523175771,0.000743310145718302,0.0425251727647154,0.65229202172369,0.7078795294249,0.73687827234327,0.765363131510481,0.818725714874202,3273.04557009314,1.00115207623906
"Rt[104]",0.750926011912816,0.000748063287720666,0.0438783743278612,0.668114060422664,0.720784812946617,0.749457157897031,0.780105343306114,0.838725909510099,3440.52227799515,1.00115068093276
"Rt[105]",0.752102951127791,0.00078003203312985,0.0448984544741314,0.666117950053849,0.721607174787223,0.751984095722311,0.781973660823813,0.839673433282051,3313.12565467204,1.00019641958308
"Rt[106]",0.738673798678715,0.000835798898016587,0.0466791843679972,0.649702978807274,0.706946235120701,0.737684149745129,0.769169705028063,0.832225376075663,3119.19789792012,0.999530894828296
"Rt[107]",0.711662403650042,0.000801316031608446,0.045241114438768,0.623774732663019,0.680496361805831,0.710350470650406,0.742642805727988,0.802262928131433,3187.5640919316,1.0006724402201
"Rt[108]",0.670102047478689,0.000802690238337108,0.0458910240846907,0.582024009185014,0.637416967655058,0.668788261483503,0.701997104047778,0.761948437331469,3268.58313640215,0.999621119155575
"Rt[109]",0.629820528309164,0.000800164600560263,0.0448288707643959,0.544385795737664,0.598927232566384,0.628926085487177,0.66024606814235,0.719250085233441,3138.75147588953,1.00006290168454
"Rt[110]",0.610363126617168,0.000845498511655724,0.0472014159230137,0.52222872669277,0.577095712217257,0.608512753111164,0.642830218556884,0.708391247377124,3116.62362368294,0.999664484077493
"Rt[111]",0.609141076053675,0.000934250744093742,0.0483626890994677,0.516291283138558,0.575017976207175,0.608996211506069,0.640414932406721,0.705128176183755,2679.74813185179,1.00189631981615
"Rt[112]",0.61900929705463,0.000946766008246941,0.0518712910362489,0.517816141943829,0.58286444624075,0.618692766245618,0.655145031987603,0.718663963605435,3001.71047414402,1.00022135795533
"Rt[113]",0.626952866727123,0.000958865691107127,0.0531878078150557,0.525235338457914,0.591013859736802,0.625576497295819,0.662959100426057,0.734715344213937,3076.8662820418,0.999529681236515
"Rt[114]",0.625139450312376,0.00096643678117794,0.0562009793718407,0.516982838033789,0.586260941759206,0.624669101880062,0.662447805342185,0.736760586501663,3381.74508186018,0.999876288076405
"Rt[115]",0.619075627418701,0.0010857314796853,0.0590365581890081,0.509548975716505,0.576739075218695,0.618547593579556,0.659351314317906,0.736662985147111,2956.6315082932,0.999767706976248
